email_counts,html tag_counts,url_counts,Twitter username_counts,hashtag_counts,character_counts,word_counts,unique word_counts,punctuation mark_counts,uppercase word_counts,lowercase word_counts,digit_counts,alphabetic char_counts,spam_label
1,101,2,0,2,5804,543,213,1163,149,165,144,3953,1
0,80,0,0,4,1843,273,164,282,39,171,46,1243,1
0,0,0,0,0,9923,136,135,70,0,0,1373,8345,1
1,94,4,0,23,5980,376,221,1696,7,115,836,3073,1
3,0,1,0,0,2609,404,265,174,23,261,41,1991,1
0,0,0,0,0,1137,198,139,60,6,133,7,873,1
2,0,6,0,0,1999,239,177,360,46,86,157,1244,1
0,44,4,0,10,1789,178,121,359,5,118,120,1133,1
0,0,2,0,0,541,84,67,36,1,73,21,401,1
1,465,4,0,43,27551,3139,1339,3797,86,2446,546,20070,1
1,0,3,0,2,2642,404,283,265,116,204,54,1920,1
1,44,12,0,1,2114,218,146,397,4,141,105,1395,1
0,0,3,0,0,1122,153,112,107,5,118,88,775,1
0,0,0,0,0,17441,2667,1244,1565,240,1630,440,12673,1
0,70,2,0,4,2515,226,136,670,3,185,72,1543,1
0,0,1,0,26,5829,491,308,730,50,241,842,3767,1
1,52,2,0,57,3770,308,180,753,109,52,321,2389,1
1,17,1,0,0,949,144,104,76,1,126,7,723,1
2,71,4,0,18,3518,305,217,753,8,245,249,2212,1
3,0,0,0,1,2614,494,229,101,8,441,17,2003,1
0,0,0,0,0,2561,42,42,27,0,0,297,2196,1
0,0,1,0,0,215,32,26,12,0,28,13,159,1
0,4,5,0,0,2381,51,41,229,1,3,109,1259,1
1,0,0,0,0,1095,177,132,52,6,121,37,830,1
3,66,5,0,10,3314,291,203,764,18,192,119,2141,1
0,0,1,0,0,1024,166,115,43,2,144,8,808,1
3,63,2,0,0,2592,305,204,486,15,189,22,1780,1
1,27,5,0,14,1180,103,85,303,5,85,82,693,1
2,84,6,0,4,3428,397,256,512,31,226,113,2407,1
0,39,2,0,3,1099,100,86,221,0,54,51,728,1
39,446,74,0,55,34188,4227,1444,5759,200,3015,712,23491,1
0,0,2,0,0,676,101,79,83,10,66,24,469,1
1,0,2,0,0,2512,48,48,157,0,11,281,2027,1
1,465,4,0,43,27556,3139,1339,3798,86,2446,547,20073,1
1,0,2,0,0,1855,269,195,307,7,202,34,1246,1
1,0,1,0,0,514,78,60,23,0,53,3,411,1
1,0,2,0,0,1321,147,126,431,7,76,49,695,1
0,0,3,0,0,979,146,103,52,0,120,35,747,1
0,42,13,0,1,2075,141,103,444,34,30,333,1158,1
2,0,1,0,0,781,123,91,33,3,98,38,588,1
1,46,5,0,9,2606,222,185,766,48,93,194,1425,1
0,39,2,0,4,1009,90,81,178,11,61,35,707,1
1,0,0,0,0,1329,230,162,44,3,206,13,1043,0
4,1,19,0,0,1767,151,84,281,6,107,103,1233,0
0,1,0,0,1,1011,184,133,108,3,137,34,686,0
0,0,0,0,0,1993,368,229,117,8,305,10,1499,0
1,1,1,0,0,849,140,117,75,8,94,22,613,0
1,0,2,0,0,902,112,99,146,2,86,0,645,0
1,1,1,0,0,365,48,37,80,1,32,0,238,0
2,2,3,0,0,755,107,88,121,5,69,22,506,0
3,1,6,0,0,911,101,92,196,4,63,32,583,0
0,0,9,0,0,1575,213,166,161,6,159,60,1142,0
0,0,2,0,0,154,7,7,35,3,1,30,83,0
0,0,3,0,0,2898,487,289,144,17,395,36,2232,0
0,0,0,0,0,624,107,80,32,1,88,1,485,0
1,0,3,0,0,1815,302,191,214,16,226,17,1283,0
3,1,4,0,0,2174,338,179,408,21,201,7,1422,0
0,0,1,0,0,388,52,47,30,2,42,26,281,0
0,3,0,0,0,3651,660,261,558,10,217,1012,1422,0
0,0,1,0,0,245,31,31,27,2,19,30,157,0
0,0,0,0,0,386,69,59,18,1,61,7,293,0
0,0,0,0,0,1544,271,181,53,2,242,6,1215,0
0,0,2,0,0,159,7,7,36,3,1,30,87,0
0,0,0,0,0,2361,436,190,231,18,269,444,1251,0
2,2,1,0,0,4223,741,438,195,23,638,5,3283,0
0,0,2,0,0,2324,370,227,89,4,329,22,1844,0
3,0,0,0,0,1059,201,141,89,14,118,39,731,0
0,0,1,0,0,195,24,23,14,2,19,12,146,0
1,1,1,0,0,775,121,98,117,6,89,13,525,0
0,0,1,0,0,226,29,26,14,1,24,12,172,0
2,1,2,0,0,4545,802,407,313,23,649,34,3397,0
2,2,2,0,0,1473,198,138,313,5,137,61,902,0
3,0,0,0,0,717,121,94,63,5,76,9,525,0
0,0,0,0,0,864,166,122,24,15,132,5,670,0
0,0,1,0,0,204,26,25,16,1,21,12,151,0
0,0,5,1,0,1363,170,116,307,1,128,55,832,0
0,0,1,0,0,217,23,23,25,2,17,29,141,0
0,0,0,0,0,6921,1231,588,302,26,1036,30,5359,0
1,0,1,0,0,550,85,73,97,2,57,5,364,0
3,0,1,0,0,1510,235,156,196,9,197,1,1079,0
1,1,2,0,0,1723,250,185,279,11,200,7,1188,0
0,0,0,0,0,1937,338,222,76,19,284,4,1520,0
0,0,0,0,1,2133,373,255,136,10,292,35,1590,0
3,0,1,0,0,1275,212,146,60,6,171,3,1001,0
0,1,1,0,0,4113,568,308,523,21,430,86,2937,0
2,0,2,0,0,814,109,90,160,2,71,12,534,0
0,0,3,0,0,3107,540,292,119,11,460,22,2427,0
1,0,4,0,0,848,102,84,202,1,70,3,542,0
4,0,0,0,0,1565,280,171,139,55,151,17,1130,0
2,0,1,0,0,1131,197,129,54,12,152,0,881,0
0,0,4,0,0,669,91,76,77,5,68,45,457,0
10,0,6,0,0,2133,210,131,480,13,120,45,1399,0
1,1,1,0,0,1118,201,136,150,6,132,14,754,0
1,0,1,0,0,665,113,86,34,5,82,0,519,0
0,0,6,1,0,1234,150,108,301,4,92,62,722,0
2,0,1,0,0,957,158,118,133,8,111,50,617,0
0,0,0,0,0,670,86,69,77,1,64,10,498,0
2,0,3,0,0,846,103,93,171,5,61,36,537,0
2,0,1,0,0,995,117,103,193,4,75,16,670,0
1,0,2,0,0,949,148,116,69,10,123,32,701,0
2,0,1,0,0,713,118,94,35,6,100,8,553,0
5,2,2,0,1,1903,312,213,199,7,233,15,1378,0
1,1,1,0,0,935,147,122,109,4,98,21,659,0
0,0,3,0,0,693,97,83,45,2,80,27,525,0
1,1,0,0,0,522,98,73,50,4,65,4,371,0
0,0,6,0,0,6748,1162,571,274,49,984,50,5263,0
0,0,2,0,2,467,59,52,46,3,42,40,323,0
1,0,3,0,0,780,91,79,175,0,60,1,514,0
0,0,4,0,0,713,96,87,65,1,83,24,529,0
0,0,1,0,0,144,12,12,23,2,5,29,81,0
0,0,3,0,0,997,153,116,71,6,123,24,750,0
2,0,1,0,0,2488,384,247,169,13,292,17,1919,0
2,0,1,0,0,675,113,83,48,2,88,0,515,0
1,0,2,0,0,1098,156,124,181,6,106,22,740,0
1,1,2,0,0,1580,254,173,167,4,187,35,1125,0
0,0,1,0,0,99,5,5,22,2,1,30,43,0
0,0,3,0,0,907,133,101,64,2,97,13,698,0
0,0,0,0,0,512,87,68,14,1,70,10,402,0
2,1,4,0,0,2144,280,183,252,9,221,52,1561,0
1,0,2,0,0,733,91,77,143,2,73,6,494,0
0,0,1,0,0,1756,305,186,63,2,259,0,1389,0
1,0,1,0,0,391,46,43,65,1,39,0,281,0
0,0,4,0,0,722,75,67,106,4,49,72,470,0
0,0,2,0,2,391,37,35,54,3,23,36,265,0
0,0,2,0,0,152,7,7,35,3,1,30,81,0
0,0,1,0,0,192,24,24,14,1,20,12,143,0
1,0,2,0,0,847,110,91,158,2,89,0,580,0
4,1,1,0,0,1024,155,127,98,6,104,21,751,0
0,0,1,0,0,228,30,30,29,2,17,26,144,0
0,0,1,0,0,342,49,42,21,2,35,4,269,0
0,1,0,0,0,1116,206,141,82,4,144,150,679,0
1,0,1,0,0,1448,226,157,209,8,174,6,1008,0
0,0,0,0,0,376,70,60,20,3,51,6,281,0
2,1,1,0,0,765,119,92,98,5,84,14,535,0
1,0,1,0,0,392,46,44,68,1,36,0,279,0
1,0,2,0,0,867,129,94,156,11,89,7,576,0
1,0,3,0,0,595,61,57,162,6,36,11,362,0
1,0,4,0,0,1155,160,127,213,1,116,3,780,0
0,1,0,0,0,1067,188,136,44,5,152,0,836,0
3,1,0,0,0,462,83,58,69,5,30,9,302,0
5,1,7,0,0,1740,194,142,299,8,140,31,1217,0
2,1,3,0,0,598,93,77,68,4,51,1,437,0
0,0,0,0,0,458,81,68,28,3,55,23,327,0
0,0,0,0,0,386,72,54,18,2,55,0,297,0
4,1,1,0,0,748,87,72,209,10,57,29,424,0
0,0,1,0,0,208,22,22,26,2,14,31,130,0
0,0,1,0,0,415,59,52,24,1,43,8,325,0
0,0,8,0,4,1753,215,156,179,9,184,94,1266,0
0,0,1,0,0,110,7,7,22,2,2,30,52,0
0,0,2,0,2,343,33,30,44,2,21,47,220,0
4,0,2,0,0,4248,682,374,189,11,526,49,3329,0
1,1,0,0,0,1657,301,173,61,13,244,27,1269,0
0,0,6,0,4,2049,275,196,169,8,231,90,1516,0
0,0,4,0,0,843,114,90,66,5,88,19,645,0
0,0,1,0,0,98,5,5,22,2,2,30,42,0
2,1,4,0,0,993,157,120,136,7,117,3,698,0
0,0,2,0,0,329,35,33,37,2,22,39,219,0
1,0,2,0,0,1135,162,120,155,2,134,6,813,0
4,0,1,0,0,2299,424,256,141,22,331,12,1723,0
1,0,0,0,0,749,157,104,76,7,86,6,511,0
0,0,3,0,0,360,36,35,55,4,18,32,238,0
1,2,1,0,0,1049,164,140,101,8,112,20,765,0
0,0,4,1,0,1181,140,97,293,0,98,72,677,0
0,0,2,0,0,154,7,7,35,3,1,30,83,0
0,0,0,0,0,123,21,21,5,0,17,2,96,0
3,2,2,0,0,1608,227,182,304,17,152,29,1049,0
1,1,1,0,0,1262,206,143,134,8,145,41,882,0
1,1,0,0,0,1631,294,195,101,4,246,7,1230,0
1,1,1,0,0,908,144,122,115,2,88,24,626,0
0,0,1,0,0,104,6,6,21,2,1,30,48,0
0,0,0,0,0,1036,185,138,83,7,143,18,751,0
0,0,1,0,0,204,27,27,14,1,22,12,152,0
0,0,4,0,0,2580,412,260,123,24,349,8,2038,0
2,1,2,0,0,595,99,81,68,6,65,0,429,0
7,4,2,0,2,4031,718,389,550,28,477,89,2675,0
2,0,0,0,0,1097,191,141,78,7,123,19,810,0
0,0,1,0,0,172,23,23,14,3,17,12,124,0
0,0,3,0,0,464,47,46,53,3,24,52,313,0
1,0,1,0,0,1161,204,136,69,12,151,10,879,0
1,0,2,0,0,1058,152,118,150,9,131,9,748,0
3,1,1,0,0,466,56,48,94,7,30,31,286,0
1,1,0,0,0,3686,585,361,351,21,414,293,2458,0
0,0,4,0,0,978,122,99,74,1,99,25,758,0
3,1,1,0,0,443,50,49,93,1,30,31,270,0
1,2,4,0,0,1141,145,125,205,22,84,28,764,0
1,0,0,0,0,872,156,106,27,8,130,0,690,0
4,13,2,0,11,11725,1603,892,2452,47,1042,1317,6354,0
0,0,3,0,0,596,82,70,50,5,55,16,449,0
1,0,0,0,0,1893,333,217,92,14,276,11,1458,0
0,0,1,0,0,201,27,27,16,1,19,12,147,0
3,1,1,0,0,1635,260,184,216,7,188,90,1070,0
0,0,0,0,0,842,147,110,35,4,125,0,661,0
2,0,2,0,0,1362,184,138,181,4,145,30,968,0
3,2,2,0,0,869,128,99,77,10,92,0,665,0
0,1,1,0,0,1341,232,166,89,6,193,13,1008,0
2,0,0,0,0,1444,238,154,71,3,205,0,1136,0
0,0,2,0,0,234,22,22,37,2,9,37,139,0
2,0,7,2,0,1820,191,107,500,1,110,88,1042,0
0,0,4,0,0,810,104,98,67,3,79,14,626,0
6,3,4,0,0,1458,193,124,346,4,94,10,910,0
0,0,1,0,0,675,106,90,46,1,86,20,504,0
1,0,0,0,0,1829,314,202,97,3,253,10,1409,0
0,0,2,1,0,595,79,64,107,0,56,27,383,0
1,0,2,0,0,763,100,77,136,4,82,0,528,0
0,0,2,0,0,146,7,7,35,4,1,30,75,0
2,0,5,0,0,839,97,89,177,7,58,32,534,0
0,0,3,0,0,675,82,74,57,3,57,14,523,0
0,1,1,0,0,357,55,53,44,5,29,13,246,0
1,1,0,0,0,725,98,85,77,5,58,50,501,0
0,0,1,0,0,423,68,62,30,1,56,22,304,0
0,0,4,0,0,403,46,42,53,1,30,14,291,0
1,1,1,0,0,687,111,97,77,6,68,19,481,0
2,2,0,0,1,88026,14954,3384,3631,102,11569,184,69258,0
0,0,0,0,0,103,18,18,8,0,9,8,70,0
1,0,2,0,0,1168,107,89,324,3,54,88,650,0
2,2,1,0,0,1134,168,127,72,6,125,0,895,0
1,1,0,0,0,473,88,63,48,3,58,0,338,0
0,0,2,0,0,793,118,99,55,2,91,12,609,0
1,1,1,0,0,683,105,81,84,9,89,0,495,0
1,0,2,0,0,1214,175,129,183,7,131,19,838,0
0,0,1,0,0,149,12,12,26,2,7,29,83,0
0,0,3,0,0,1053,153,121,80,2,116,62,759,0
2,1,2,0,0,1703,285,179,95,3,227,29,1295,0
0,0,2,0,0,396,45,42,40,2,31,39,273,0
0,0,4,3,0,860,106,76,142,1,68,73,540,0
3,1,2,0,0,994,158,132,126,8,113,16,695,0
0,0,1,0,0,258,29,28,23,2,19,29,178,0
1,1,0,0,0,755,143,105,88,11,91,12,513,0
1,0,0,0,0,1615,288,190,64,9,238,3,1261,0
1,1,1,0,0,305,34,34,68,3,23,1,203,0
1,0,0,0,0,529,96,73,36,3,73,3,395,0
2,0,3,0,1,1325,217,149,147,9,147,35,927,0
0,1,3,0,0,741,121,107,65,0,90,10,546,0
2,0,1,0,0,5726,983,521,246,23,898,25,4473,0
0,0,0,0,0,666,109,92,60,3,82,24,474,0
1,1,1,0,0,786,123,93,104,4,92,24,536,0
0,0,0,0,0,333,57,52,12,2,48,0,265,0
2,2,1,0,0,651,91,65,116,2,50,29,416,0
0,0,0,0,0,2907,502,302,166,19,414,30,2210,0
3,1,3,0,0,1045,121,102,269,3,78,2,653,0
1,1,2,0,0,706,103,89,102,1,61,17,485,0
2,0,1,0,0,335,47,39,24,1,36,0,265,0
0,0,0,0,0,2142,362,240,125,10,289,15,1641,0
0,0,1,0,0,343,50,47,28,3,37,29,237,0
0,0,1,0,0,1499,256,119,96,6,199,36,1112,0
0,0,2,0,0,170,15,15,34,2,3,27,95,0
0,0,0,0,0,524,85,76,39,1,62,12,389,0
0,0,0,0,0,235,45,41,26,3,33,0,165,0
0,0,1,0,0,201,25,24,14,2,20,12,151,0
1,0,0,0,0,822,140,105,56,2,80,29,598,0
1,0,2,0,0,1565,238,182,209,4,198,5,1114,0
0,0,1,0,0,269,42,37,27,3,31,24,177,0
0,0,1,0,0,101,5,5,22,2,2,30,45,0
0,0,1,0,0,210,27,24,25,2,20,29,130,0
0,0,4,0,0,1979,269,200,91,3,200,20,1600,0
0,0,4,0,0,1164,157,122,89,3,127,32,887,0
0,0,1,0,0,211,31,29,15,2,25,12,154,0
1,0,1,0,0,1541,263,189,92,18,193,12,1175,0
0,0,1,0,0,281,44,38,28,4,32,26,184,0
1,2,5,0,0,1613,232,172,185,5,178,31,1166,0
2,0,1,0,0,463,66,61,32,2,50,1,365,0
0,0,4,0,0,1457,222,163,95,5,172,46,1095,0
0,0,0,0,0,149,29,27,8,1,22,1,112,0
0,0,2,0,0,278,32,30,36,3,21,28,183,0
1,0,1,0,0,454,67,62,24,2,46,0,364,0
0,0,4,0,0,1251,184,143,84,4,149,35,949,0
1,0,2,0,0,3075,461,303,200,10,356,13,2373,0
3,1,1,0,1,12722,2370,987,882,54,1723,63,9408,0
4,1,4,0,0,1355,186,116,321,5,102,6,843,0
1,1,1,0,0,1236,162,116,133,3,119,5,937,0
0,0,4,0,0,1354,215,150,78,16,174,19,1043,0
1,1,1,0,0,933,150,121,116,4,95,18,650,0
0,0,0,0,0,2485,467,274,108,9,379,16,1895,0
0,0,0,0,0,262,45,41,15,1,35,0,203,0
1,1,2,0,0,5611,863,473,185,16,719,34,4530,0
1,0,2,0,0,233,14,14,69,0,11,1,150,0
1,0,1,0,0,345,44,38,52,3,29,16,234,0
5,0,3,0,0,2257,400,251,328,19,217,87,1443,0
3,1,1,0,0,1990,347,216,228,7,227,17,1399,0
3,0,3,0,0,1490,176,141,430,9,124,17,868,0
1,0,2,0,0,1287,201,145,202,9,138,27,858,0
0,1,0,0,0,3917,728,362,340,4,462,610,2240,0
0,0,1,0,0,99,5,5,23,2,1,30,42,0
1,0,2,0,0,385,59,55,34,0,41,2,291,0
1,0,0,0,0,388,65,58,24,3,48,0,300,0
0,0,4,0,0,610,78,67,55,3,59,21,457,0
2,1,3,0,0,1997,290,213,269,7,198,18,1421,0
2,0,0,0,0,946,169,116,37,4,133,4,737,0
1,1,1,0,0,476,69,61,89,3,43,12,307,0
0,0,0,0,0,2439,403,236,61,10,354,7,1969,0
0,0,1,0,0,183,21,21,16,1,17,12,135,0
2,2,2,0,5,2152,287,185,447,19,145,63,1356,0
2,0,2,0,0,817,125,97,59,6,91,18,616,0
1,0,3,0,2,815,135,105,91,3,85,39,551,0
0,0,1,0,0,97,6,6,21,2,1,30,41,0
0,0,2,0,0,217,18,18,34,2,4,32,134,0
1,0,2,0,0,474,42,42,141,3,19,10,282,0
1,0,2,0,0,234,31,27,31,0,15,0,173,0
0,0,0,0,0,631,107,81,28,3,91,8,489,0
0,0,2,0,0,2010,334,194,75,11,297,15,1587,0
0,0,1,0,0,182,20,18,24,2,13,29,110,0
0,0,4,0,0,281,25,25,48,1,10,22,187,0
0,0,1,0,0,1247,204,144,107,10,172,0,937,0
0,0,1,0,0,1223,217,147,62,5,180,35,910,0
3,2,3,0,0,1026,144,104,189,6,93,15,679,0
0,0,0,0,0,978,224,150,72,10,106,238,445,0
1,1,1,0,0,2353,400,271,212,25,302,21,1721,0
1,0,1,0,0,1869,277,173,184,9,230,11,1398,0
2,2,1,0,0,1348,212,150,145,5,137,26,966,0
1,2,1,0,0,748,125,103,82,8,78,19,523,0
1,0,2,0,0,816,89,77,181,13,49,30,517,0
1,0,0,0,0,2958,522,303,166,20,437,25,2246,0
0,0,1,0,0,113,9,9,20,2,4,29,56,0
0,0,1,0,0,224,31,29,15,1,26,12,167,0
0,0,1,0,0,210,31,28,13,3,26,12,155,0
1,0,2,0,0,2972,476,293,216,0,384,24,2257,0
0,0,0,0,0,625,114,88,34,7,94,0,478,0
1,0,3,0,0,636,65,56,156,3,41,6,410,0
1,0,0,0,0,1640,278,180,135,25,214,28,1200,0
2,3,3,0,0,678,90,83,98,9,50,11,480,0
1,0,1,0,0,238,21,20,65,0,16,0,153,0
0,0,2,0,0,231,26,25,34,2,17,38,134,0
7,0,2,0,0,937,133,112,101,6,85,10,694,0
1,1,4,0,0,2598,368,249,154,9,295,128,1949,0
0,0,0,0,0,792,155,106,46,6,120,0,592,0
1,1,2,0,0,1200,218,155,91,9,144,62,830,0
1,1,0,0,0,2557,525,308,164,34,416,44,1825,0
0,0,1,0,0,211,29,29,14,2,23,12,157,0
0,0,17,0,6,2852,340,249,364,25,227,207,1942,0
0,0,1,0,0,121,18,15,12,0,14,0,92,0
1,0,1,0,0,311,41,40,43,2,22,37,191,0
0,0,1,0,0,147,13,12,24,2,8,29,82,0
0,0,2,0,0,277,32,32,33,2,18,28,185,0
1,0,1,0,0,1708,276,188,202,8,220,11,1220,0
0,0,1,0,0,101,7,7,21,2,1,30,44,0
2,2,1,0,0,5483,857,509,249,16,668,22,4350,0
0,0,1,0,0,2682,461,270,86,2,409,35,2101,0
0,0,1,0,0,293,44,39,29,6,31,24,197,0
0,0,1,0,0,179,21,21,23,2,11,29,107,0
1,0,1,0,0,711,131,98,60,4,90,6,515,0
3,1,1,0,0,1570,246,171,160,4,195,46,1119,0
2,2,1,0,0,560,77,69,86,1,56,18,380,0
1,1,2,0,4,498,65,59,93,0,37,4,337,0
3,1,2,0,0,1192,174,135,214,6,121,6,799,0
0,0,5,0,0,519,47,46,74,2,25,36,363,0
0,1,1,0,0,615,102,81,47,10,67,44,423,0
1,1,0,0,0,1987,351,221,101,5,287,5,1531,0
2,0,2,0,0,1019,141,117,181,0,107,14,684,0
1,0,3,0,0,851,104,95,167,5,75,7,574,0
2,0,1,0,0,1398,243,162,74,12,197,5,1077,0
1,0,6,0,0,2016,307,205,255,8,239,13,1442,0
1,0,0,0,0,1926,360,198,69,10,320,9,1489,0
1,0,1,0,0,392,53,47,70,3,43,0,270,0
1,1,2,0,0,1251,207,152,83,2,170,0,962,0
0,0,1,0,0,363,53,48,24,0,44,7,280,0
1,1,2,0,0,1070,172,116,146,5,125,3,750,0
1,1,2,0,0,1415,237,163,160,8,175,18,1001,0
2,0,1,0,0,369,56,53,41,1,31,22,251,0
2,2,1,0,0,1116,184,135,68,14,138,0,865,0
1,0,4,1,0,1268,150,109,292,1,98,57,770,0
0,0,1,0,0,155,12,12,24,2,7,29,91,0
1,4,0,0,0,608,115,89,49,11,87,8,437,0
0,0,3,0,0,2755,449,286,114,6,335,54,2139,0
0,0,1,0,0,196,27,26,17,1,18,20,133,0
0,0,1,0,0,344,58,50,19,1,44,1,267,0
0,0,2,0,0,152,7,7,35,3,1,30,81,0
2,1,2,0,0,838,128,105,138,1,81,17,556,0
3,1,1,0,0,2078,367,208,178,9,267,17,1517,0
1,1,1,0,0,282,24,24,72,1,14,0,187,0
0,0,1,0,0,860,146,115,56,10,122,0,659,0
0,0,1,0,0,260,31,31,30,2,21,29,171,0
0,0,3,0,0,479,58,52,57,6,36,38,327,0
1,1,0,0,0,332,58,42,33,0,40,0,242,0
0,0,0,0,0,2267,342,225,68,8,299,0,1858,0
0,0,0,0,0,791,147,117,61,7,109,8,576,0
1,1,1,0,0,884,140,108,121,6,93,22,602,0
2,0,2,0,0,1626,297,178,105,9,218,16,1209,0
0,0,20,0,3,7183,1099,613,551,57,877,179,5355,0
0,0,0,0,0,201,39,34,13,4,28,0,150,0
0,5,5,0,0,896,118,99,91,3,92,27,661,0
1,0,0,0,0,6365,1073,531,182,40,881,12,5099,0
0,0,0,0,0,211,38,35,14,2,33,0,160,0
2,1,3,0,0,1033,147,107,169,6,87,27,691,0
4,1,3,0,0,1949,327,195,263,10,234,13,1347,0
2,0,5,0,0,1235,156,103,306,2,87,16,758,0
4,0,2,0,0,1075,179,111,92,8,135,5,800,0
3,0,1,0,0,1353,230,142,92,4,170,15,1017,0
2,1,2,0,0,6127,1036,538,286,4,880,8,4798,0
0,0,4,0,0,1597,212,147,96,15,158,39,1251,0
1,0,5,0,0,2223,294,214,424,28,182,63,1442,0
0,0,1,0,0,865,151,109,41,3,134,3,671,0
0,0,1,0,0,178,19,18,22,2,14,31,107,0
6,0,0,0,0,2792,493,266,216,7,337,29,2055,0
1,0,0,0,0,915,160,117,75,4,112,14,667,0
2,1,0,0,0,1771,302,203,79,4,242,16,1375,0
0,0,1,0,0,268,34,33,22,3,26,29,184,0
1,0,1,0,0,671,119,100,36,3,98,0,517,0
3,1,1,0,0,1668,250,183,157,2,203,12,1250,0
0,0,1,0,0,274,39,37,28,2,28,29,179,0
0,0,2,0,0,720,103,81,57,6,88,33,528,0
1,1,0,0,0,1294,228,142,47,15,196,0,1020,0
0,0,6,0,0,2012,314,220,141,17,247,66,1492,0
3,0,8,0,0,13065,1940,868,495,75,1488,284,10343,0
0,0,1,0,0,211,25,24,19,3,19,25,143,0
3,0,2,0,0,1411,164,127,123,13,98,55,1070,0
1,1,0,0,0,1519,298,198,119,7,218,16,1087,0
3,1,3,0,0,2689,490,279,219,23,392,11,1970,0
2,1,0,0,0,8356,1402,645,231,16,1249,83,6641,0
1,0,3,0,0,473,41,38,158,0,23,5,270,0
2,2,0,0,0,835,154,104,62,1,111,12,608,0
0,0,0,0,0,403,65,56,22,2,51,5,312,0
0,0,0,0,0,438,82,75,19,0,70,3,335,0
0,0,0,0,0,1401,233,134,141,5,101,337,691,0
0,0,1,0,0,1830,255,187,84,7,189,16,1476,0
0,1,0,0,0,1038,161,109,115,3,115,10,753,0
2,0,1,0,1,1000,169,129,67,4,150,4,761,0
2,2,3,0,1,1886,299,202,310,10,178,50,1228,0
4,0,2,0,0,777,109,89,56,1,81,1,612,0
0,0,2,0,0,153,6,5,24,1,3,10,114,0
1,0,5,0,0,1231,167,129,220,3,110,24,821,0
0,0,0,0,0,517,98,77,30,5,83,0,390,0
1,1,0,0,0,492,90,74,30,6,68,0,373,0
1,2,6,0,0,3897,656,366,279,26,517,62,2901,0
1,0,2,0,0,963,139,106,147,4,119,0,678,0
1,0,0,0,0,1415,250,163,41,10,215,16,1109,0
0,0,1,0,0,6972,1197,578,166,26,1041,14,5596,0
0,0,3,0,0,1273,190,139,144,4,133,30,910,0
0,0,3,0,0,1004,140,110,76,7,116,28,761,0
2,2,1,0,0,444,58,52,93,2,33,21,273,0
0,0,4,0,6,1826,282,188,129,20,229,79,1337,0
1,0,1,0,0,811,134,107,96,5,103,12,570,0
2,1,3,0,0,1787,279,189,197,11,224,5,1307,0
3,0,3,0,0,5506,765,426,881,88,261,1411,2450,0
1,0,3,0,0,2534,458,252,405,14,237,20,1650,0
2,0,1,0,0,712,114,85,80,6,92,7,512,0
3,0,1,0,0,1010,167,110,59,11,118,51,734,0
0,0,0,0,0,542,95,86,53,10,61,33,362,0
0,1,0,0,0,849,157,121,60,7,121,1,632,0
1,1,0,0,0,993,166,131,60,7,143,0,768,0
1,0,2,0,0,1036,135,109,172,8,108,7,723,0
1,1,2,0,0,1169,172,117,170,1,125,52,776,0
1,1,1,0,0,2531,392,278,184,22,299,48,1908,0
1,0,3,0,0,516,51,45,165,0,26,5,296,0
0,1,0,0,0,1749,366,175,291,2,132,448,645,0
3,0,3,0,0,6505,878,479,247,51,635,71,5302,0
2,1,0,0,0,1256,210,146,60,8,177,10,977,0
0,0,0,0,0,352,62,55,26,9,41,0,265,0
0,0,1,0,0,198,23,23,23,3,14,29,124,0
0,0,2,0,0,437,58,53,47,6,36,35,298,0
0,0,3,0,0,883,138,101,63,5,106,14,669,0
2,0,2,0,0,872,111,93,168,5,78,15,579,0
1,0,0,0,0,469,81,70,36,1,66,6,347,0
1,1,0,0,0,843,150,112,38,7,119,23,633,0
1,1,4,0,0,1619,231,169,228,18,142,61,1099,0
0,0,1,0,0,567,109,85,37,0,92,0,422,0
3,1,1,0,0,7084,1170,644,459,44,960,74,5382,0
0,0,1,0,0,197,34,27,26,1,16,10,128,0
1,0,4,0,0,535,66,61,97,0,52,8,365,0
2,0,2,0,0,1837,228,180,405,8,166,49,1156,0
2,0,0,0,0,1202,216,155,109,5,150,26,852,0
0,0,4,0,0,320,26,26,48,3,13,18,229,0
3,0,1,0,0,685,114,91,57,2,85,0,515,0
3,1,1,0,1,2273,352,219,167,7,296,45,1710,0
0,0,1,0,0,3687,592,333,134,10,472,43,2919,0
0,0,1,0,0,85,8,8,8,0,7,0,70,0
0,0,5,0,0,1020,86,78,134,1,57,83,718,0
1,0,2,0,0,1225,162,124,204,8,115,16,844,0
1,0,1,0,0,598,94,78,67,1,53,33,405,0
4,0,1,0,0,1063,168,133,104,13,105,37,755,0
1,1,4,0,0,3013,511,286,207,9,385,13,2283,0
1,0,1,0,0,570,55,51,167,3,36,3,346,0
0,0,0,0,0,590,93,76,34,5,68,17,447,0
0,0,0,0,0,441,81,69,24,10,51,10,327,0
0,0,1,0,0,101,6,6,21,2,1,30,45,0
0,0,1,0,0,57,1,1,9,0,1,9,39,0
2,0,2,0,0,1298,220,164,75,10,177,19,985,0
0,0,0,0,0,4958,867,488,275,1,639,59,3758,0
0,0,1,0,0,200,24,24,15,1,20,12,150,0
1,1,0,0,0,407,69,59,36,3,49,0,303,0
0,0,3,0,0,897,128,108,84,8,88,36,650,0
0,0,3,0,0,1132,177,139,77,5,98,17,862,0
